SALE TYPE,PROPERTY TYPE,ADDRESS,COUNTY,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,DAYS ON MARKET,Price/Square Feet,STATUS,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,HIGH_SCHOOL_RATING,PRICE_PR_SQFT,EST_MONTHLY_PAY,Bike Score,Bike Score_type,Walk Score,Walk Score_type,OVERALL_NEARBY_PLACES,PRICE_HISTORY1_EVENT_DATE,PRICE_HISTORY1_EVENT_TYPE,url
MLS Listing,Single Family Residential,615 Lisa Way,Santa Clara,Campbell,CA,95008,1539000,3.0,2.0,CAMPBELL,1528.0,92.0,1007.0,Active,https://www.redfin.com/CA/Campbell/615-Lisa-Way-95008/home/1306829,MLSListings,ML81933109,N,Y,37.2966255,-121.9624417,7.0,1007.0,10882.0,82.0,Very bikeable,71.0,Very walkable,"Places8 groceries, 26 restaurants, 0 parksTransit25, 26, 27, 37, 56, 57, 60, Event Green, Express 101, Green (Winc-StJa), Green Line, Green Line Modified, Green Line Special, Green-South Portion, GreenS","Sep 23, 2023",Price ChangedMLSListings #ML81933109,https://www.redfin.com/CA/Campbell/615-Lisa-Way-95008/home/1306829
MLS Listing,Single Family Residential,1779 Hurst Ave,Santa Clara,Campbell,CA,95008,1999999,3.0,2.0,Campbell,2128.0,100.0,940.0,Active,https://www.redfin.com/CA/Campbell/1779-Hurst-Ave-95008/home/1454690,MetroList,223057332,N,Y,37.291465,-121.918452,6.0,940.0,14141.0,50.0,Bikeable,70.0,Very walkable,"Places4 groceries, 24 restaurants, 0 parksTransit25, 26, 56, 61, 64B, Event Green, Express 103, Green (Winc-StJa), Green Line, Green Line Modified, Green Line Special, Green-South Portion, GreenS, School 256",Unknown,Unknown,https://www.redfin.com/CA/Campbell/1779-Hurst-Ave-95008/home/1454690
MLS Listing,Single Family Residential,105 Trailblazer Pl,Santa Clara,Campbell,CA,95008,3140800,5.0,4.0,CAMPBELL,2848.0,114.0,1103.0,Active,https://www.redfin.com/CA/Campbell/105-Trailblazer-PL-95008/home/185688537,MLSListings,ML81931147,N,Y,37.272352163,-121.9757389,8.0,1103.0,22207.0,58.0,Bikeable,23.0,Car-dependent,"Places4 groceries, 22 restaurants, 5 parksTransit26, 27, 37, 56, 57, Express 101","Jul 4, 2023",Price ChangedMLSListings #ML81931147,https://www.redfin.com/CA/Campbell/105-Trailblazer-PL-95008/home/185688537
MLS Listing,Single Family Residential,103 Trailblazer Pl,Santa Clara,Campbell,CA,95008,3130000,5.0,4.0,CAMPBELL,2848.0,121.0,1099.0,Active,https://www.redfin.com/CA/Campbell/103-Trailblazer-PL-95008/home/185575107,MLSListings,ML81930352,N,Y,37.272281727,-121.9756209,8.0,1099.0,22131.0,58.0,Bikeable,23.0,Car-dependent,"Places4 groceries, 22 restaurants, 5 parksTransit26, 27, 37, 56, 57, Express 101","Sep 7, 2023",Price ChangedMLSListings #ML81930352,https://www.redfin.com/CA/Campbell/103-Trailblazer-PL-95008/home/185575107
MLS Listing,Single Family Residential,1445 Westmont Ave,Santa Clara,Campbell,CA,95008,2930000,4.0,3.0,CAMPBELL,2682.0,121.0,1092.0,Active,https://www.redfin.com/CA/Campbell/1445-Westmont-Ave-95008/home/1799770,MLSListings,ML81930348,N,Y,37.2719812,-121.9756432,8.0,1092.0,20717.0,58.0,Bikeable,23.0,Car-dependent,"Places4 groceries, 23 restaurants, 5 parksTransit26, 27, 37, 56, 57, Express 101","Sep 7, 2023",Price ChangedMLSListings #ML81930348,https://www.redfin.com/CA/Campbell/1445-Westmont-Ave-95008/home/1799770
MLS Listing,Single Family Residential,229 Budd Ave,Santa Clara,Campbell,CA,95008,3985000,5.0,5.5,CAMPBELL,3427.0,122.0,1163.0,Active,https://www.redfin.com/CA/Campbell/229-Budd-Ave-95008/home/755685,MLSListings,ML81919425,N,Y,37.2809212,-121.9539101,8.0,1163.0,28176.0,76.0,Very bikeable,79.0,Very walkable,"Places2 groceries, 17 restaurants, 4 parksTransit26, 27, 37, 56, 60, 61, Event Green, Express 101, Green (Winc-StJa), Green Line, Green Line Modified, Green Line Special, Green-South Portion, GreenS","Sep 4, 2023",Listed (Active)MLSListings #ML81940712,https://www.redfin.com/CA/Campbell/229-Budd-Ave-95008/home/755685
MLS Listing,Single Family Residential,2068 Via Deste,Santa Clara,San Jose,CA,95130,1850888,3.0,3.0,SAN JOSE,1620.0,212.0,1143.0,Active,https://www.redfin.com/CA/Campbell/2068-Via-Deste-95008/home/569596,MLSListings,ML81920386,N,Y,37.2848739,-121.9677069,8.0,1143.0,13087.0,58.0,Bikeable,57.0,Somewhat walkable,"Places5 groceries, 25 restaurants, 3 parksTransit25, 26, 27, 37, 56, 57, 60, Event Green, Express 101, Green (Winc-StJa), Green Line, Green Line Modified, Green Line Special, Green-South Portion, GreenS","Apr 28, 2023",Price ChangedMLSListings #ML81920386,https://www.redfin.com/CA/Campbell/2068-Via-Deste-95008/home/569596
MLS Listing,Single Family Residential,2207 Channing Ct,Contra Costa,Concord,CA,94520,718000,3.0,2.0,Unknown,1360.0,19.0,528.0,Active,https://www.redfin.com/CA/Concord/2207-Channing-Ct-94520/home/1343638,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038718,N,Y,37.9939112,-122.037997,2.0,528.0,5077.0,51.0,Bikeable,56.0,Somewhat walkable,"Places2 groceries, 19 restaurants, 6 parksTransit10, 11, 14, 15, 16, 17, 19, 20, 201, 27, 28, 310, 311, 314, 315, 320, 611, 612, 615, 91X, 99X, BridgeA, BridgeB, BusBridge-N, BusBridge-S, Yellow-N, Yellow-S","Sep 11, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41038718",https://www.redfin.com/CA/Concord/2207-Channing-Ct-94520/home/1343638
MLS Listing,Single Family Residential,2791 Pacific St,Contra Costa,Concord,CA,94518,569000,2.0,1.0,Unknown,786.0,25.0,724.0,Active,https://www.redfin.com/CA/Concord/2791-Pacific-St-94518/home/1316927,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038024,N,Y,37.9740919,-122.026857,2.0,724.0,4023.0,74.0,Very bikeable,87.0,Very walkable,"Places4 groceries, 18 restaurants, 5 parksTransit10, 11, 14, 15, 16, 17, 19, 20, 201, 28, 310, 311, 314, 315, 320, 611, 612, 613, 615, 616, 91X, BridgeA, BridgeB, BusBridge-N, BusBridge-S, Yellow-N, Yellow-S","Sep 26, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41038024",https://www.redfin.com/CA/Concord/2791-Pacific-St-94518/home/1316927
MLS Listing,Single Family Residential,5345 Paso Del Rio Way,Contra Costa,Concord,CA,94521,1139000,4.0,2.5,Unknown,2135.0,40.0,533.0,Active,https://www.redfin.com/CA/Concord/5345-Paso-del-Rio-Way-94521/home/1810295,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41036442,N,Y,37.9401695,-121.963597,7.0,533.0,8155.0,3.0,Somewhat bikeable,23.0,Car-dependent,"Places5 groceries, 25 restaurants, 2 parksTransit1, 10, 15, 310, 315, 612, 615, 7, 93X","Sep 15, 2023","Price ChangedbridgeMLS, Bay East AOR, or Contra Costa AOR #41036442",https://www.redfin.com/CA/Concord/5345-Paso-del-Rio-Way-94521/home/1810295
MLS Listing,Single Family Residential,5471 Louisiana Dr,Contra Costa,Concord,CA,94521,799888,3.0,2.0,C.V. HIGHLANDS,1235.0,1.0,648.0,Active,https://www.redfin.com/CA/Concord/5471-Louisiana-Dr-94521/home/724184,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040676,N,Y,37.9437625,-121.9634192,7.0,648.0,5656.0,31.0,Somewhat bikeable,52.0,Somewhat walkable,"Places5 groceries, 25 restaurants, 1 parkTransit10, 15, 310, 315, 612, 615, 93X","Sep 29, 2023","Listed (Active)bridgeMLS, Bay East AOR, or Contra Costa AOR #41040676",https://www.redfin.com/CA/Concord/5471-Louisiana-Dr-94521/home/724184
MLS Listing,Condo/Co-op,1505 Kirker Pass Rd #168,Contra Costa,Concord,CA,94521,408888,2.0,1.0,CONCORD,744.0,1.0,550.0,Active,https://www.redfin.com/CA/Concord/1505-Kirker-Pass-Rd-94521/unit-168/home/12124878,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040670,N,Y,37.9530114,-121.9575258,7.0,550.0,3270.0,55.0,Bikeable,79.0,Very walkable,"Places5 groceries, 25 restaurants, 2 parksTransit10, 15, 310, 315, 612, 615, 93X","Sep 29, 2023","Listed (Active)bridgeMLS, Bay East AOR, or Contra Costa AOR #41040670",https://www.redfin.com/CA/Concord/1505-Kirker-Pass-Rd-94521/unit-168/home/12124878
MLS Listing,Single Family Residential,3740 Bamboo Ct,Contra Costa,Concord,CA,94519,738000,3.0,2.0,DIABLO CREEK,1482.0,1.0,498.0,Active,https://www.redfin.com/CA/Concord/3740-Bamboo-Ct-94519/home/1947424,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040630,N,Y,37.9831177,-122.0019202,5.0,498.0,5218.0,73.0,Very bikeable,32.0,Car-dependent,"Places4 groceries, 22 restaurants, 1 parkTransit10, 11, 14, 15, 16, 17, 19, 20, 201, 27, 28, 310, 311, 314, 315, 320, 611, 612, 613, 615, 616, 91X, 99X, BridgeA, BridgeB, BusBridge-N, BusBridge-S, Yellow-N, Yellow-S","Sep 29, 2023","Listed (Active)bridgeMLS, Bay East AOR, or Contra Costa AOR #41040630",https://www.redfin.com/CA/Concord/3740-Bamboo-Ct-94519/home/1947424
MLS Listing,Townhouse,4430 Eagle Peak Rd Unit D,Contra Costa,Concord,CA,94521,598800,3.0,2.5,TURTLE CREEK,1408.0,1.0,425.0,Active,https://www.redfin.com/CA/Concord/4430-Eagle-Peak-Rd-94521/unit-D/home/1439685,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040171,N,Y,37.9571579,-121.9941033,5.0,425.0,4819.0,33.0,Somewhat bikeable,56.0,Somewhat walkable,"Places3 groceries, 29 restaurants, 3 parksTransit1, 10, 15, 310, 315, 612, 615, 616, 7, 93X","Sep 29, 2023","Listed (Active)bridgeMLS, Bay East AOR, or Contra Costa AOR #41040171",https://www.redfin.com/CA/Concord/4430-Eagle-Peak-Rd-94521/unit-D/home/1439685
MLS Listing,Condo/Co-op,1054 Mohr Ln Unit B,Contra Costa,Concord,CA,94518,379900,2.0,1.5,MOHR,877.0,1.0,433.0,Active,https://www.redfin.com/CA/Concord/1054-Mohr-Ln-94518/unit-B/home/801807,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040599,N,Y,37.9462122,-122.0470104,3.0,447.0,9563.0,61.0,Bikeable,48.0,Car-dependent,"Places8 groceries, 33 restaurants, 1 parkTransit11, 14, 15, 16, 18, 311, 314, 316, 611, 613, 616, 619, 7, 9","Sep 29, 2023",Unknown,https://www.redfin.com/CA/Concord/1054-Mohr-Ln-94518/unit-B/home/801807
MLS Listing,Mobile/Manufactured Home,31 David Cir,Contra Costa,Concord,CA,94518,215000,3.0,2.0,Towne and Country Mobile Home Park,840.0,1.0,256.0,Active,https://www.redfin.com/CA/Concord/31-David-Dr-94518/home/187755676,MetroList,223095059,N,Y,37.9611021,-122.0264073,3.0,256.0,1520.0,63.0,Bikeable,24.0,Car-dependent,"Places8 groceries, 17 restaurants, 9 parksTransit10, 11, 14, 15, 16, 17, 19, 20, 201, 28, 310, 311, 314, 315, 320, 611, 612, 613, 615, 616, 619, 91X, BridgeA, BridgeB, BusBridge-N, BusBridge-S, Yellow-N, Yellow-S",Unknown,Unknown,https://www.redfin.com/CA/Concord/31-David-Dr-94518/home/187755676
MLS Listing,Single Family Residential,3336 Woodhaven Ln,Contra Costa,Concord,CA,94519,585000,4.0,2.0,HOLBROOK HEIGHTS,1258.0,1.0,465.0,Active,https://www.redfin.com/CA/Concord/3336-Woodhaven-Ln-94519/home/687317,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040560,N,Y,37.9916681,-122.0241718,2.0,465.0,4167.0,52.0,Bikeable,46.0,Car-dependent,"Places4 groceries, 17 restaurants, 8 parksTransit10, 11, 14, 15, 16, 17, 19, 20, 201, 27, 28, 310, 311, 314, 315, 320, 611, 612, 613, 615, 616, 91X, 99X, BridgeA, BridgeB, BusBridge-N, BusBridge-S, Yellow-N, Yellow-S","Sep 29, 2023","Listed (Active)bridgeMLS, Bay East AOR, or Contra Costa AOR #41040560",https://www.redfin.com/CA/Concord/3336-Woodhaven-Ln-94519/home/687317
MLS Listing,Single Family Residential,5795 Pepperridge Way,Contra Costa,Concord,CA,94521,1285000,5.0,3.5,Not Listed,3186.0,1.0,403.0,Active,https://www.redfin.com/CA/Concord/5795-Pepperridge-Way-94521/home/1787904,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040551,N,Y,37.9357985,-121.948422,7.0,403.0,9086.0,1.0,Somewhat bikeable,3.0,Car-dependent,"Places5 groceries, 25 restaurants, 4 parksTransit1, 10, 15, 310, 315, 612, 615, 7, 93X","Sep 29, 2023","Listed (Active)bridgeMLS, Bay East AOR, or Contra Costa AOR #41040551",https://www.redfin.com/CA/Concord/5795-Pepperridge-Way-94521/home/1787904
MLS Listing,Single Family Residential,1755 Glazier Dr,Contra Costa,Concord,CA,94521,700000,3.0,2.0,Unknown,1571.0,2.0,446.0,Active,https://www.redfin.com/CA/Concord/1755-Glazier-Dr-94521/home/703904,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040453,N,Y,37.9703076,-121.9830791,5.0,446.0,4949.0,48.0,Somewhat bikeable,37.0,Car-dependent,"Places3 groceries, 33 restaurants, 1 parkTransit10, 15, 310, 315, 612, 615, 93X","Sep 28, 2023","Listed (Active)bridgeMLS, Bay East AOR, or Contra Costa AOR #41040453",https://www.redfin.com/CA/Concord/1755-Glazier-Dr-94521/home/703904
MLS Listing,Single Family Residential,4885 Cherokee,Contra Costa,Concord,CA,94521,799000,5.0,3.0,Not Listed,1789.0,2.0,447.0,Active,https://www.redfin.com/CA/Concord/4885-Cherokee-Dr-94521/home/1500245,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040443,N,Y,37.9605735,-121.9759376,7.0,447.0,5649.0,57.0,Bikeable,56.0,Somewhat walkable,"Places2 groceries, 32 restaurants, 4 parksTransit10, 15, 310, 315, 612, 615, 93X","Sep 28, 2023","Listed (Active)bridgeMLS, Bay East AOR, or Contra Costa AOR #41040443",https://www.redfin.com/CA/Concord/4885-Cherokee-Dr-94521/home/1500245
MLS Listing,Condo/Co-op,1771 Broadway St #206,Contra Costa,Concord,CA,94520,288000,1.0,1.0,Concord,560.0,3.0,514.0,Active,https://www.redfin.com/CA/Concord/1771-Broadway-St-94520/unit-206/home/738264,MetroList,223093900,N,Y,37.9764039,-122.0399867,2.0,514.0,2384.0,56.0,Bikeable,93.0,Walker's paradise,"Places5 groceries, 35 restaurants, 0 parksTransit10, 11, 14, 15, 16, 17, 19, 20, 201, 28, 310, 311, 314, 315, 320, 611, 612, 613, 615, 616, 91X, BridgeA, BridgeB, BusBridge-N, BusBridge-S, Yellow-N, Yellow-S","Feb 28, 2002","DelistedbridgeMLS, Bay East AOR, or Contra Costa AOR #11127836",https://www.redfin.com/CA/Concord/1771-Broadway-St-94520/unit-206/home/738264
MLS Listing,Townhouse,1445 Bel Air Dr Unit B,Contra Costa,Concord,CA,94521,515000,2.0,1.5,TORREY PINES,1122.0,3.0,459.0,Active,https://www.redfin.com/CA/Concord/1445-Bel-Air-Dr-94521/unit-B/home/973092,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040356,N,Y,37.9633226,-121.9912497,5.0,459.0,4021.0,59.0,Bikeable,83.0,Very walkable,"Places3 groceries, 31 restaurants, 2 parksTransit10, 15, 310, 315, 612, 615, 616, 93X","Sep 27, 2023","Listed (Active)bridgeMLS, Bay East AOR, or Contra Costa AOR #41040356",https://www.redfin.com/CA/Concord/1445-Bel-Air-Dr-94521/unit-B/home/973092
MLS Listing,Single Family Residential,Unknown,Contra Costa,Concord,CA,94520,725000,3.0,2.0,Unknown,1229.0,3.0,590.0,Active,https://www.redfin.com/CA/Concord/Undisclosed-address-94520/home/1966820,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040250,N,Y,37.9968933,-122.03418,2.0,590.0,5191.0,51.0,Bikeable,69.0,Somewhat walkable,"Places2 groceries, 15 restaurants, 10 parksTransit10, 11, 14, 15, 16, 17, 19, 20, 201, 27, 28, 310, 311, 314, 315, 320, 611, 612, 615, 91X, 99X, BridgeA, BridgeB, BusBridge-N, BusBridge-S, Yellow-N, Yellow-S","Sep 26, 2023","Listed (Active)bridgeMLS, Bay East AOR, or Contra Costa AOR #41040250",https://www.redfin.com/CA/Concord/Undisclosed-address-94520/home/1966820
MLS Listing,Condo/Co-op,3051 Treat Blvd #55,Contra Costa,Concord,CA,94518,330000,1.0,1.0,Not Listed,730.0,3.0,452.0,Active,https://www.redfin.com/CA/Concord/3051-Treat-Blvd-94518/unit-55/home/1798023,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040274,N,Y,37.9393406,-122.0247252,3.0,452.0,2843.0,68.0,Bikeable,69.0,Somewhat walkable,"Places2 groceries, 15 restaurants, 1 parkTransit1, 11, 14, 15, 16, 311, 314, 611, 613, 616, 619, 7, 92X, 93X","Sep 26, 2023","Listed (Active)bridgeMLS, Bay East AOR, or Contra Costa AOR #41040274",https://www.redfin.com/CA/Concord/3051-Treat-Blvd-94518/unit-55/home/1798023
MLS Listing,Single Family Residential,1547 Ohara Ct,Contra Costa,Clayton,CA,94517,959000,4.0,3.0,WESTWOOD,1739.0,5.0,551.0,Active,https://www.redfin.com/CA/Clayton/1547-Ohara-Ct-94517/home/1893002,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039913,N,Y,37.952766,-121.9533712,7.0,551.0,6919.0,58.0,Bikeable,77.0,Very walkable,"Places5 groceries, 25 restaurants, 2 parksTransit10, 15, 310, 315, 612, 615, 93X","Sep 25, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41039913",https://www.redfin.com/CA/Clayton/1547-Ohara-Ct-94517/home/1893002
MLS Listing,Townhouse,5450 Kirkwood Dr Unit K2,Contra Costa,Concord,CA,94521,599500,2.0,2.0,CONCORD,1272.0,6.0,471.0,Active,https://www.redfin.com/CA/Concord/5450-Kirkwood-Dr-94521/unit-K2/home/714857,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040102,N,Y,37.957626,-121.9458045,7.0,471.0,4839.0,15.0,Somewhat bikeable,25.0,Car-dependent,"Places5 groceries, 23 restaurants, 2 parksTransit10, 15, 200, 201, 310, 315, 380, 387, 388, 389, 390, 392, 394, 396, 612, 615, 709, 93X","Sep 24, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41040102",https://www.redfin.com/CA/Concord/5450-Kirkwood-Dr-94521/unit-K2/home/714857
MLS Listing,Condo/Co-op,1036 Oak Grove Rd #87,Contra Costa,Concord,CA,94518,369990,1.0,1.0,OAK CREEK,671.0,7.0,551.0,Active,https://www.redfin.com/CA/Concord/1036-Oak-Grove-Rd-94518/unit-87/home/1788270,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040057,N,Y,37.9532875,-122.034723,3.0,551.0,3076.0,48.0,Somewhat bikeable,60.0,Somewhat walkable,"Places9 groceries, 31 restaurants, 0 parksTransit10, 11, 14, 15, 16, 17, 19, 20, 28, 310, 311, 314, 315, 320, 611, 612, 613, 615, 616, 619, 7, 9, 91X","Sep 23, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41040057",https://www.redfin.com/CA/Concord/1036-Oak-Grove-Rd-94518/unit-87/home/1788270
MLS Listing,Single Family Residential,3743 N Ranchford Ct,Contra Costa,Concord,CA,94520,849000,3.0,2.0,EAST SUN TERRRAC,1836.0,7.0,462.0,Active,https://www.redfin.com/CA/Concord/3743-N-Ranchford-Ct-94520/home/1743621,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037625,N,Y,38.0052319,-122.0280442,2.0,462.0,6003.0,22.0,Somewhat bikeable,22.0,Car-dependent,"Places3 groceries, 17 restaurants, 9 parksTransit10, 11, 14, 15, 16, 17, 19, 20, 201, 27, 28, 310, 311, 315, 320, 611, 612, 615, 99X, Yellow-N, Yellow-S","Sep 27, 2023","Relisted (Active)bridgeMLS, Bay East AOR, or Contra Costa AOR #41037625",https://www.redfin.com/CA/Concord/3743-N-Ranchford-Ct-94520/home/1743621
MLS Listing,Townhouse,5333 Park Highlands Blvd #50,Contra Costa,Concord,CA,94521,629000,3.0,2.5,PARK HIGHLANDS,1438.0,7.0,437.0,Active,https://www.redfin.com/CA/Concord/5333-Park-Highlands-Blvd-94521/unit-50/home/1136389,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040031,N,Y,37.950956,-121.9605755,7.0,437.0,4847.0,49.0,Somewhat bikeable,82.0,Very walkable,"Places5 groceries, 25 restaurants, 1 parkTransit10, 15, 310, 315, 612, 615, 93X","Sep 23, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41040031",https://www.redfin.com/CA/Concord/5333-Park-Highlands-Blvd-94521/unit-50/home/1136389
MLS Listing,Single Family Residential,3144 Bonifacio St,Contra Costa,Concord,CA,94519,699900,3.0,2.0,HOLBROOK HEIGHTS,1221.0,8.0,573.0,Active,https://www.redfin.com/CA/Concord/3144-Bonifacio-St-94519/home/1538444,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040002,N,Y,37.9862464,-122.0238608,2.0,573.0,4980.0,57.0,Bikeable,53.0,Somewhat walkable,"Places3 groceries, 18 restaurants, 7 parksTransit10, 11, 14, 15, 16, 17, 19, 20, 201, 27, 28, 310, 311, 314, 315, 320, 611, 612, 613, 615, 616, 91X, 99X, BridgeA, BridgeB, BusBridge-N, BusBridge-S, Yellow-N, Yellow-S","Sep 22, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41040002",https://www.redfin.com/CA/Concord/3144-Bonifacio-St-94519/home/1538444
MLS Listing,Townhouse,2083 Olivera Rd Unit A,Contra Costa,Concord,CA,94520,385000,2.0,1.0,TERRAZA DEL SOL,884.0,8.0,436.0,Active,https://www.redfin.com/CA/Concord/2083-Olivera-Rd-94520/unit-A/home/683935,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039559,N,Y,37.998778,-122.043311,2.0,436.0,3121.0,48.0,Somewhat bikeable,35.0,Car-dependent,"Places2 groceries, 16 restaurants, 5 parksTransit11, 15, 17, 19, 20, 201, 27, 28, 311, 315, 320, 611, 615, 91X, 99X, Yellow-N, Yellow-S","Sep 22, 2023","Listed (New)bridgeMLS, Bay East AOR, or Contra Costa AOR #41039559",https://www.redfin.com/CA/Concord/2083-Olivera-Rd-94520/unit-A/home/683935
MLS Listing,Single Family Residential,5314 Olive Dr,Contra Costa,Concord,CA,94521,635000,3.0,2.0,ROSE GLEN,1428.0,8.0,445.0,Active,https://www.redfin.com/CA/Concord/5314-Olive-Dr-94521/home/1911734,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039923,N,Y,37.956305,-121.9569318,7.0,445.0,4490.0,48.0,Somewhat bikeable,59.0,Somewhat walkable,"Places5 groceries, 25 restaurants, 2 parksTransit10, 15, 310, 315, 612, 615, 93X","Sep 30, 2023","PendingbridgeMLS, Bay East AOR, or Contra Costa AOR #41039923",https://www.redfin.com/CA/Concord/5314-Olive-Dr-94521/home/1911734
MLS Listing,Single Family Residential,1290 Traynor Rd,Contra Costa,Concord,CA,94520,565000,3.0,1.0,Concord,1024.0,8.0,552.0,Active,https://www.redfin.com/CA/Concord/1290-Traynor-Rd-94520/home/1902979,San Francisco MLS,423911526,N,Y,37.9628346,-122.0431476,2.0,552.0,3995.0,68.0,Bikeable,56.0,Somewhat walkable,"Places8 groceries, 28 restaurants, 2 parksTransit10, 11, 14, 15, 16, 17, 19, 20, 28, 310, 311, 314, 315, 320, 611, 612, 613, 615, 616, 619, 9, 91X, 98X, BridgeA, BridgeB, BusBridge-N, BusBridge-S, Yellow-N, Yellow-S","Sep 22, 2023",Listed (Active)San Francisco MLS #423911526,https://www.redfin.com/CA/Concord/1290-Traynor-Rd-94520/home/1902979
